(20211210, 36),
(20211210, 34),
(20211210, 37),
(20211210, 44),
(20211210, 42),
(20211210, 45),
(20211213, 8),
(20211213, 6),
(20211213, 1),
(20211213, 26),
(20211213, 27),
(20211213, 30),
(20211213, 31),
(20211213, 33),
(20211213, 34),
(20211213, 36),
(20211213, 35),
(20211213, 46),
(20211213, 42),
(20211213, 45),
(20211214, 7),
(20211214, 9),
(20211214, 1),
(20211214, 24),
(20211214, 27),
(20211214, 28),
(20211214, 33),
(20211214, 32),
(20211214, 34),
(20211214, 35),
(20211214, 36),
(20211214, 47),
(20211214, 46),
(20211214, 48),
(20211215, 4),
(20211215, 3),
(20211215, 9),
(20211215, 24),
(20211215, 22),
(20211215, 33),
(20211215, 30),
(20211215, 31),
(20211215, 37),
(20211215, 34),
(20211215, 36),
(20211215, 47),
(20211215, 42),
(20211215, 41),
(20211216, 4),
(20211216, 9),
(20211216, 6),
(20211216, 17),
(20211216, 16),
(20211216, 29),
(20211216, 33),
(20211216, 28),
(20211216, 35),
(20211216, 37),
(20211216, 34),
(20211216, 43),
(20211216, 45),
(20211216, 47),
(20211217, 9),
(20211217, 7),
(20211217, 5),
(20211217, 22),
(20211217, 18),
(20211217, 32),
(20211217, 31),
(20211217, 29),
(20211217, 34),
(20211217, 37),
(20211217, 35),
(20211217, 45),
(20211217, 47),
(20211217, 46),
(20211220, 3),
(20211220, 9),
(20211220, 8),
(20211220, 26),
(20211220, 27),
(20211220, 29),
(20211220, 32),
(20211220, 31),
(20211220, 35),
(20211220, 34),
(20211220, 36),
(20211220, 49),
(20211220, 46),
(20211220, 40),
(20211221, 7),
(20211221, 4),
(20211221, 3),
(20211221, 24),
(20211221, 26),
(20211221, 31),
(20211221, 33),
(20211221, 28),
(20211221, 34),
(20211221, 37),
(20211221, 35),
(20211221, 42),
(20211221, 45),
(20211221, 47),
(20211222, 4),
(20211222, 5),
(20211222, 3),
(20211222, 10),
(20211222, 15),
(20211222, 28),
(20211222, 29),
(20211222, 33),
(20211222, 37),
(20211222, 34),
(20211222, 35),
(20211222, 41),
(20211222, 40),
(20211222, 45),
(20211223, 2),
(20211223, 6),
(20211223, 8),
(20211223, 24),
(20211223, 26),
(20211223, 29),
(20211223, 32),
(20211223, 28),
(20211223, 36),
(20211223, 35),
(20211223, 37),
(20211223, 46),
(20211223, 48),
(20211223, 41),
(20211224, 8),
(20211224, 9),
(20211224, 4),
(20211224, 27),
(20211224, 14),
(20211224, 29),
(20211224, 31),
(20211224, 28),
(20211224, 36),
(20211224, 34),
(20211224, 35),
(20211224, 41),
(20211224, 48),
(20211224, 42),
(20211227, 8),
(20211227, 3),
(20211227, 6),
(20211227, 19),
(20211227, 12),
(20211227, 29),
(20211227, 32),
(20211227, 28),
(20211227, 34),
(20211227, 35),
(20211227, 36),
(20211227, 40),
(20211227, 44),
(20211227, 43),
(20211228, 2),
(20211228, 3),
(20211228, 5),
(20211228, 12),
(20211228, 26),
(20211228, 29),
(20211228, 31),
(20211228, 28),
(20211228, 35),
(20211228, 36),
(20211228, 34),
(20211228, 46),
(20211228, 41),
(20211228, 47),
(20211229, 5),
(20211229, 3),
(20211229, 7),
(20211229, 13),
(20211229, 17),
(20211229, 30),
(20211229, 29),
(20211229, 28),
(20211229, 37),
(20211229, 36),
(20211229, 34),
(20211229, 42),
(20211229, 46),
(20211229, 44),
(20211230, 6),
(20211230, 3),
(20211230, 4),
(20211230, 11),
(20211230, 22),
(20211230, 29),
(20211230, 32),
(20211230, 31),
(20211230, 35),
(20211230, 36),
(20211230, 37),
(20211230, 44),
(20211230, 48),
(20211230, 43),
(20211231, 3),
(20211231, 1),
(20211231, 7),
(20211231, 20),
(20211231, 17),
(20211231, 31),
(20211231, 28),
(20211231, 32),
(20211231, 36),
(20211231, 37),
(20211231, 34),
(20211231, 49),
(20211231, 43),
(20211231, 47),
(20220103, 2),
(20220103, 6),
(20220103, 3),
(20220103, 20),
(20220103, 26),
(20220103, 30),
(20220103, 31),
(20220103, 32),
(20220103, 35),
(20220103, 34),
(20220103, 37),
(20220103, 45),
(20220103, 41),
(20220103, 40),
(20220104, 1),
(20220104, 3),
(20220104, 9),
(20220104, 24),
(20220104, 16),
(20220104, 32),
(20220104, 29),
(20220104, 31),
(20220104, 35),
(20220104, 37),
(20220104, 34),
(20220104, 41),
(20220104, 48),
(20220104, 42),
(20220105, 3),
(20220105, 1),
(20220105, 9),
(20220105, 26),
(20220105, 13),
(20220105, 32),
(20220105, 31),
(20220105, 29),
(20220105, 37),
(20220105, 36),
(20220105, 35),
(20220105, 44),
(20220105, 42),
(20220105, 40),
(20220106, 9),
(20220106, 1),
(20220106, 5),
(20220106, 11),
(20220106, 17),
(20220106, 28),
(20220106, 29),
(20220106, 31),
(20220106, 37),
(20220106, 36),
(20220106, 35),
(20220106, 42),
(20220106, 40),
(20220106, 47),
(20220107, 9),
(20220107, 4),
(20220107, 5),
(20220107, 11),
(20220107, 21),
(20220107, 28),
(20220107, 30),
(20220107, 29),
(20220107, 35),
(20220107, 36),
(20220107, 37),
(20220107, 48),
(20220107, 43),
(20220107, 45),
(20220110, 3),
(20220110, 5),
(20220110, 2),
(20220110, 22),
(20220110, 17),
(20220110, 33),
(20220110, 30),
(20220110, 28),
(20220110, 34),
(20220110, 36),
(20220110, 35),
(20220110, 45),
(20220110, 44),
(20220110, 46),
(20220111, 8),
(20220111, 2),
(20220111, 5),
(20220111, 19),
(20220111, 23),
(20220111, 31),
(20220111, 33),
(20220111, 32),
(20220111, 36),
(20220111, 34),
(20220111, 35),
(20220111, 49),
(20220111, 41),
(20220111, 40),
(20220112, 1),
